timestamp,metric,value,outcome,details
20180624 024149,healing1,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing3,"42,020",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing4,"36,925",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing6,"60,514",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing7,"9,422",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing8,"6,407",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,healing9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda0,10/8/11,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda1,8/8/11,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda2,12/5/12,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda3,4/5/18,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda4,6/5/23,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda5,9/8/8,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda6,5/6/14,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda7,7/10/10,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda8,5/8/12,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,kda9,5/9/9,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name0,' MasterRoguet234,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name1,W Saryuh,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name2,Rhenzx,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name3,W OceanLaboratory,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name4,rampje,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name5,whaeva,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name6,W water!,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name7,dumblond,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name8,'W Weatthyhobo,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,name9,vortexsummoner,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective0,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective1,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective3,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective4,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective6,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective8,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,objective9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding0,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding1,"29,394",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding3,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding4,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding6,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding8,"63,092",VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,shielding9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak0,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak1,13,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak3,13,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak4,15,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak6,14,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak8,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 024149,streak9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 740 / ID 251244319
20180624 025240,credit0,"3,730",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit1,"3,110",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit2,"3,435",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit3,"2,480",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit4,"3,105",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit5,"3,490",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit6,"2,799",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit7,3.116,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit8,"3,191",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,credit9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage0,"52,362",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage1,"30,853",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage2,"43,709",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage3,7.233,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage4,"11,745",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage5,"51,374",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage6,"25,447",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage7,"23,171",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage8,"33,975",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,damage9,"31,721",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing0,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing1,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing3,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing4,"34,255",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing6,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing8,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,healing9,"25,708",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda0,18/4/7,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda1,3/6/15,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda2,13/10 /8,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda3,2/8/1,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda4,3/7/16,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda5,9/9/17,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda6,2/9/9,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda7,s/10/6,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda8,8/5/6,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,kda9,8/7/14,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name0,Rhenzx,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name1,W Saryuh,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name2,rampje,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name3,Heroicplaya,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name4,W OceanLaboratory,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name5,'@ catgir12000,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name6,W Yamic199616,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name7,Durtch,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name8,CaptainJayson,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,name9,N CHAT,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective0,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective1,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective3,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective4,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective6,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective8,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,objective9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding0,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding1,"43,380",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding3,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding4,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding5,"9,440",VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding6,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding8,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,shielding9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak0,13,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak1,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak2,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak3,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak4,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak5,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak6,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak7,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak8,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 025240,streak9,,VICTORY,TRADE DISTRICT / DEATHMATCH / 732 / ID 251245925
20180624 030621,credit0,"2,802",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit1,"2,518",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit2,"2,246",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit3,"2,211",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit4,"2,785",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit5,"1,289",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit6,"1,649",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit7,"1,250",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit8,"1,701",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,credit9,"1,732",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage0,"58,929",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage1,"21,732",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage2,"13,837",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage3,"24,472",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage4,"36,729",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage5,"25,669",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage6,"32,758",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage7,"37,889",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage8,"31,018",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,damage9,"335,521",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing0,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing1,"55,299",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing2,"35,775",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing3,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing4,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing5,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing6,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing7,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing8,"23,749",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,healing9,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda0,15/2/12,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda1,7/1/14,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda2,3/4/19,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda3,12/6/5,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda4,4/1/18,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda5,1/6/4,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda6,4/1 /1,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda7,3/8/2,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda8,5/9/3,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,kda9,1/7/3,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name0,Rhenzx,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name1,W Saryuh,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name2,rampje,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name3,W,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name4,W OceanLaboratory,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name5,TorbjornTank,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name6,Brunlo,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name7,SithLordMachado,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name8,SigmaSnail,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,name9,KoO0000oL,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective0,88,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective1,102,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective2,56,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective3,32,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective4,259,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective5,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective6,15,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective7,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective8,11,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,objective9,67,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding0,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding1,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding2,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding3,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding4,"19,206",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding5,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding6,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding7,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding8,"4,642",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,shielding9,"69,658",VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak0,13,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak1,11,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak2,10,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak3,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak4,22,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak5,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak6,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak7,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak8,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 030621,streak9,,VICTORY,FISH MARKET / SIEGE / 9:03 / ID 251247626
20180624 031607,credit0,"3,695",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit1,"3,351",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit2,"3,245",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit3,"3,090",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit4,"3,010",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit5,3408,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit6,"3,570",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit7,"2,770",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit8,"3,335",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,credit9,"3,255",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage0,"50,216",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage1,"26,802",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage2,"11,689",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage3,"34,458",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage4,"18,838",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage5,"35,786",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage6,"49,372",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage7,"11,603",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage8,47MNB,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,damage9,"31,507",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing0,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing1,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing2,"28,265",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing3,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing4,"19,668",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing5,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing6,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing7,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing8,,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,healing9,"26,031",DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,kda0,14/6/9,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,kda1,1/9/3,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,kda2,3/5/17,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,kda3,5/14/8,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
20180624 031607,kda4,4/6/8,DEFEAT,TRADE DISTRICT / DEATHMATCH / 7:59 / ID 251249306
